numeroChip,fecha_nacimiento,fecha_implantacion,sexo,raza,aptitud,provincia,municipio
724098100579502,12/06/2004,12/06/2004,H,WHIPPET - GALGO PEQUEÑO,LUJO Y COMPAÑIA,BURGOS,MEDINA DE POMAR
724098100577795,12/06/2004,12/06/2004,M,MASTIN DEL PIRINEO,GUARDA DEFENSA Y UTILIDAD,BURGOS,VALLE DE MENA
724098100594011,02/07/2004,02/07/2004,M,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,LA RIOJA,VILLAMEDIANA DE IREGUA
977200001618087,23/12/2003,23/12/2003,H,SABUESO ESPAÑOL,CAZA,BARCELONA,GIRONELLA
977200001635397,24/12/2003,24/12/2003,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,CAZA,LA RIOJA,FUENMAYOR
724098100592055,27/07/2004,27/07/2004,M,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,MADRID,MADRID
724098100583517,01/07/1994,13/07/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
724098100595450,01/07/1990,13/07/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
724098100593731,01/07/1998,13/07/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
724098100621723,15/07/2004,15/07/2004,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,LUJO Y COMPAÑIA,SEGOVIA,CANTALEJO
724098100548585,07/06/2004,07/06/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CACERES,MORALEJA
724098100588197,26/07/2004,26/07/2004,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,VALENCIA,GILET
724098100571233,09/07/2004,09/07/2004,M,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100587637,26/07/2004,26/07/2004,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,CANTABRIA,LIENDO
724098100571916,01/08/2004,01/08/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,BURGOS
724098100573610,18/07/2004,18/07/2004,M,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100572733,23/07/2004,23/07/2004,M,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
724098100572441,11/07/2004,11/07/2004,M,GOLDEN RETRIEVER - COBRADOR DORADO,LUJO Y COMPAÑIA,VALLADOLID,LAGUNA DE DUERO
724098100570748,22/06/2004,22/06/2004,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,ALMERIA,LUCAINENA DE LAS TORRES
724098100572908,25/06/2004,25/06/2004,M,CARLINO - PUG - DOGUILLO,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100559362,24/03/2004,24/03/2004,H,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,NAVARRA,BETELU
724098100562140,28/04/2004,28/04/2004,H,BULLDOG INGLES,LUJO Y COMPAÑIA,MURCIA,CARTAGENA
985120020635377,20/06/2004,20/06/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,LA RIOJA,GALILEA
985120021325607,20/06/2004,20/06/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,LA RIOJA,GALILEA
985120021343105,15/07/2004,15/07/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CANTABRIA,HERRERÍAS
985120022484090,06/08/2004,06/08/2004,H,BASSET HOUND - SABUESO BASSET,LUJO Y COMPAÑIA,MADRID,ESCORIAL (EL)
724098100599727,15/05/2004,15/05/2004,H,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,NAVARRA,BETELU
724098100557895,28/06/2004,28/06/2004,H,GOLDEN RETRIEVER - COBRADOR DORADO,LUJO Y COMPAÑIA,CACERES,MORALEJA
724098100563361,24/02/2004,24/02/2004,H,WEST HIGHLAND WHITE TERRIER - WESTY - WESTIE,LUJO Y COMPAÑIA,NAVARRA,BAZTAN
724098100576401,02/08/2004,02/08/2004,M,POINTER,CAZA,CACERES,MONROY
724098101180492,03/03/2001,24/06/2004,M,BEAGLE,CAZA,PONTEVEDRA,BUEU
977200001552886,21/01/2004,21/01/2004,M,BULL TERRIER INGLES,LUJO Y COMPAÑIA,BURGOS,MERINDAD DE CUESTA-URRIA
724098100536032,15/10/2000,27/05/2004,M,EPAGNEUL BRETON - SPANIEL BRETON,CAZA,CADIZ,PUERTO DE SANTA MARÍA (EL)
724098100596902,08/06/2004,08/06/2004,H,ROTTWEILER,GUARDA DEFENSA Y UTILIDAD,GRANADA,PADUL
724098100595478,01/06/2004,01/06/2004,H,SHAR PEI - MINI PEI,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTRO-URDIALES
724098100592913,22/07/2004,22/07/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,MADRID,MADRID
985100010146205,12/01/2004,30/07/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,VALENCIA,VALENCIA
985100010201476,30/07/2004,30/07/2004,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,VALENCIA,VALENCIA
724098100585382,01/01/1990,29/07/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,BEGUES
724098100583471,21/07/2004,21/07/2004,M,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,HUELVA,HUELVA
953000000142172,05/08/2004,05/08/2004,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,CADIZ,SAN ROQUE
985120021153792,22/04/2004,22/04/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,VALENCIA,VALENCIA
724098100549094,12/06/2004,12/06/2004,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,NAVARRA,TAFALLA
985120015373415,20/08/2004,20/08/2004,M,GRIFON LEONADO DE BRETAÑA - FAWN BRITTANY GRIFFON - GRIFFON FAUVE DE BRETAGNE,CAZA,CANTABRIA,LIENDO
977200001554199,21/02/2004,21/02/2004,H,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,LUJO Y COMPAÑIA,BURGOS,MEDINA DE POMAR
977200001648577,21/02/2004,21/02/2004,H,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,LUJO Y COMPAÑIA,BURGOS,MEDINA DE POMAR
724098100622982,24/07/2004,24/07/2004,H,POINTER,CAZA,SORIA,SORIA
724098100591803,01/10/2001,25/08/2004,M,BOXER,LUJO Y COMPAÑIA,BADAJOZ,GRANJA DE TORREHERMOSA
985120021128604,26/08/2004,26/08/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,PONTEVEDRA,TUI
977200001603130,14/02/2004,14/02/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,NAVARRA,CORELLA
985120009011910,27/06/2003,27/06/2003,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,GUARDA DEFENSA Y UTILIDAD,NAVARRA,BERA/VERA DE BIDASOA
724098100561370,15/04/2004,15/04/2004,M,GOLDEN RETRIEVER - COBRADOR DORADO,LUJO Y COMPAÑIA,BADAJOZ,SANTOS DE MAIMONA (LOS)
977200001520911,25/02/2004,25/02/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,ZARAGOZA,CALATORAO
977200001642585,18/02/2004,18/02/2004,M,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,CAZA,LA RIOJA,HARO
977200001675690,06/01/2000,06/02/2004,H,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
977200001648398,15/10/2001,06/02/2004,M,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
724098100549237,17/07/2004,17/07/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,SEGOVIA,SEGOVIA
724098100563895,21/07/2004,21/07/2004,H,SETTER INGLES - ENGLISH SETTER,LUJO Y COMPAÑIA,NAVARRA,GOIZUETA
724098100487058,10/07/2004,10/07/2004,M,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,LUJO Y COMPAÑIA,NAVARRA,BERA/VERA DE BIDASOA
724098100504424,01/04/1998,09/06/2004,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,CAZA,LA RIOJA,LOGROÑO
724098100630011,03/08/2004,03/08/2004,H,BULLDOG INGLES,LUJO Y COMPAÑIA,CORUÑA (A),PADRÓN
724098100627469,03/08/2004,03/08/2004,M,BULLDOG INGLES,LUJO Y COMPAÑIA,CORUÑA (A),PADRÓN
985100010365269,09/09/2004,09/09/2004,H,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,LUJO Y COMPAÑIA,NAVARRA,LESAKA
724098100642935,28/08/2004,28/08/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,GOIZUETA
724098100620643,22/07/2004,22/07/2004,H,SETTER INGLES - ENGLISH SETTER,GUARDA DEFENSA Y UTILIDAD,NAVARRA,ARRUAZU
977200001661560,23/03/2004,23/03/2004,H,SHIBA INU,LUJO Y COMPAÑIA,MADRID,MADRID
977200001703298,23/03/2004,23/03/2004,H,AKITA INU,LUJO Y COMPAÑIA,GUADALAJARA,ALOVERA
977200001636963,23/03/2004,23/03/2004,M,AKITA INU,LUJO Y COMPAÑIA,CASTELLON ,TORRE ENDOMÉNECH
977200001651673,23/03/2004,23/03/2004,H,AKITA INU,LUJO Y COMPAÑIA,OURENSE,BAÑOS DE MOLGAS
724098100615355,26/07/2004,26/07/2004,M,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,ZARAGOZA,ZARAGOZA
977200001611891,03/02/2004,03/02/2004,H,GOLDEN RETRIEVER - COBRADOR DORADO,LUJO Y COMPAÑIA,BURGOS,ARANDILLA
977200001658701,26/03/1998,08/03/2004,H,MASTIN DEL PIRINEO,LUJO Y COMPAÑIA,LA RIOJA,HARO
724098100542021,01/01/2001,21/05/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,LA RIOJA,LOGROÑO
724098100638193,09/09/2004,09/09/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,LEITZA
724098100623070,02/08/2004,02/08/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,ALTSASU/ALSASUA
724098100590068,24/08/2004,24/08/2004,H,SHIH TZU,LUJO Y COMPAÑIA,ASTURIAS,CANGAS DE ONÍS
724098100586455,10/08/2004,10/08/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,MADRID,ARGANDA DEL REY
724098100617266,22/07/2004,22/07/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,TOLEDO,HUECAS
724098100449462,09/07/2004,09/07/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,BURGOS,VALLE DE MENA
724098100446290,09/07/2004,09/07/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,BURGOS,VALLE DE MENA
724098100591856,09/07/2004,09/07/2004,M,BEAGLE,CAZA,BURGOS,VALLE DE MENA
724098100443991,09/07/2004,09/07/2004,M,JACK RUSSELL TERRIER - TERRIER DE JACK RUSSELL,CAZA,BURGOS,VALLE DE MENA
985120021086305,02/07/2004,02/07/2004,H,FOX TERRIER - WIRE (PELO DURO) - WIRE FOX TERRIER,LUJO Y COMPAÑIA,CANTABRIA,AMPUERO
724098100557848,05/08/2004,05/08/2004,H,SAMOYEDO - SAMOIEDSKAÏA SABAKA,LUJO Y COMPAÑIA,NAVARRA,IGÚZQUIZA
985120021083916,03/08/2004,03/08/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,BARCELONA
985120022476647,24/08/2004,24/08/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
985120022477431,27/08/2004,27/08/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,BURGOS
985120021151566,13/08/2004,13/08/2004,H,BICHON MALTES - MALTESE,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
977200001673810,04/08/2004,04/08/2004,M,SCHNAUZER MEDIANO,LUJO Y COMPAÑIA,CACERES,CÁCERES
724098100394028,21/09/2003,21/09/2003,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,PASTOR,CANTABRIA,GURIEZO
977200001642388,27/08/2004,27/08/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,CANTABRIA,MEDIO CUDEYO
985120022485500,10/09/2004,10/09/2004,M,STAFFORDSHIRE BULL TERRIER,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100588377,11/08/2004,11/08/2004,M,STAFFORDSHIRE BULL TERRIER,LUJO Y COMPAÑIA,CANTABRIA,REOCÍN
724098100588507,11/08/2004,11/08/2004,M,STAFFORDSHIRE BULL TERRIER,LUJO Y COMPAÑIA,LEON,LEÓN
724098100578565,24/04/2001,15/05/2004,H,GRIFFON BLEU DE GASCOGNE - GRIFON AZUL DE GASCUÑA,CAZA,BURGOS,VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA
724098100571987,12/02/2001,16/05/2004,M,GRIFFON BLEU DE GASCOGNE - GRIFON AZUL DE GASCUÑA,CAZA,BURGOS,MEDINA DE POMAR
724098100573900,15/05/2004,15/05/2004,M,SABUESO ESPAÑOL,CAZA,BURGOS,MEDINA DE POMAR
985120021090596,10/08/2004,10/08/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CANTABRIA,GURIEZO
985120021883786,23/09/2004,23/09/2004,M,DOBERMAN,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,ARGOÑOS
724098100592740,20/08/2004,20/08/2004,M,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
724098100591723,09/08/2004,09/08/2004,H,DALMATA - DALMATINAC - DALMATIAN,LUJO Y COMPAÑIA,CANTABRIA,VALLE DE VILLAVERDE
724098100592432,17/07/2004,17/07/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,BARCELONA,BARCELONA
724098100592143,17/07/2004,17/07/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,CANTABRIA,SUANCES
724098100592777,14/07/2004,14/07/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,BARCELONA,BARCELONA
724098100643748,15/09/2004,15/09/2004,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,PALENCIA,BARRUELO DE SANTULLÁN
985120016045573,26/08/2004,26/08/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,CANTABRIA,LIENDO
977200001642906,24/08/2004,24/08/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,LA RIOJA,SAN VICENTE DE LA SONSIERRA
131622365A,01/01/2001,19/04/2004,H,EPAGNEUL BRETON - SPANIEL BRETON,LUJO Y COMPAÑIA,CORUÑA (A),FERROL
724098100557349,07/06/2004,07/06/2004,M,CANICHE - POODLE,LUJO Y COMPAÑIA,NAVARRA,PAMPLONA/IRUÑA
953000000143803,11/11/2004,11/11/2004,M,SABUESO ESPAÑOL,CAZA,BURGOS,BAÑUELOS DE BUREBA
977200001453586,14/11/2001,18/08/2004,H,SAMOYEDO - SAMOIEDSKAÏA SABAKA,LUJO Y COMPAÑIA,MADRID,VILLANUEVA DE LA CAÑADA
724098100629749,01/10/2004,01/10/2004,M,CANICHE - POODLE,LUJO Y COMPAÑIA,BALEARS (ILLES),EIVISSA
977200001655342,22/04/2004,22/04/2004,M,BRACO ALEMAN - DRATHAR - DRAHTHAAR - DEUTSCH DRAHTHAAR,LUJO Y COMPAÑIA,LA RIOJA,HARO
977200001672585,03/04/2004,03/04/2004,M,BOBTAIL - OLD ENGLISH SHEEPDOG - ANTIGUO PERRO DE PASTOR INGLES,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
985120021317859,01/06/1995,11/09/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,CANTABRIA,CORRALES DE BUELNA (LOS)
985120021156308,02/10/2004,02/10/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,BELORADO
724098100573018,28/08/2004,28/08/2004,H,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100589483,17/09/2004,17/09/2004,M,BULLDOG INGLES,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
977200005429892,26/08/2004,26/08/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,OÑA
724098100583994,17/09/2004,17/09/2004,M,BULLDOG INGLES,LUJO Y COMPAÑIA,CANTABRIA,ARNUERO
977200005423204,06/09/2004,06/09/2004,H,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,LUJO Y COMPAÑIA,LLEIDA,ALCOLETGE
977200004794819,01/01/2000,03/09/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,BURGOS,MIRANDA DE EBRO
"9,77200000165843E+015",01/01/2000,31/08/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
724098100507366,19/09/2004,19/09/2004,H,BULLDOG INGLES,LUJO Y COMPAÑIA,BURGOS,ESPINOSA DE LOS MONTEROS
724098100590674,26/07/2004,26/07/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,MADRID,MADRID
985120021071295,28/12/1993,05/08/2004,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,CUENCA,VILLAR DE OLALLA
724098100545541,25/08/2004,25/08/2004,M,WEIMARANER - BRACO DE WEIMAR,GUARDA DEFENSA Y UTILIDAD,BURGOS,VALLE DE MENA
724098100580676,15/09/2004,15/09/2004,M,BOXER,GUARDA DEFENSA Y UTILIDAD,BURGOS,VALLE DE MENA
977200001599235,13/08/2004,13/08/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,LA RIOJA,VILLALBA DE RIOJA
977200001673703,12/08/2004,12/08/2004,M,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,LUJO Y COMPAÑIA,CANTABRIA,TORRELAVEGA
985120014071774,19/12/2002,19/12/2002,H,SCHNAUZER MINIATURA - ZWERGSCHNAUZER,LUJO Y COMPAÑIA,CANTABRIA,SANTANDER
985100009869332,17/09/2003,17/09/2003,M,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,CAZA,VALLADOLID,VALLADOLID
985100009708963,06/03/2004,06/03/2004,H,BOUVIER DES FLANDRES - VLAAMSE OEHOND - BOYERO DE FLANDES - FLANDES CATTLEDOG,GUARDA DEFENSA Y UTILIDAD,PONTEVEDRA,VILAGARCÍA DE AROUSA
985120019006548,06/03/2004,06/03/2004,M,BOUVIER DES FLANDRES - VLAAMSE OEHOND - BOYERO DE FLANDES - FLANDES CATTLEDOG,GUARDA DEFENSA Y UTILIDAD,MADRID,ALCOBENDAS
724098100639747,28/09/2004,28/09/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,ARANO
724098100640051,28/09/2004,28/09/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,NAVARRA,ARANO
724098100643338,27/09/2004,27/09/2004,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,NAVARRA,LEITZA
724098100620491,17/07/2004,17/07/2004,M,FELINO (SIN CODIFICAR),LUJO Y COMPAÑIA,ZARAGOZA,EJEA DE LOS CABALLEROS
977200001679063,21/07/2004,21/07/2004,M,SAMOYEDO - SAMOIEDSKAÏA SABAKA,LUJO Y COMPAÑIA,ZAMORA,ZAMORA
977200001657016,25/06/2004,25/06/2004,M,EPAGNEUL BRETON - SPANIEL BRETON,LUJO Y COMPAÑIA,NAVARRA,LODOSA
977200001643491,02/08/2004,02/08/2004,H,EUSKAL ARTZAIN TXAKURRA (ILETSUA-GORBEIAKO) - PERRO PASTOR VASCO,GUARDA DEFENSA Y UTILIDAD,LA RIOJA,LOGROÑO
977200001595725,30/07/2004,30/07/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,BURGOS,BURGOS
724098100672762,01/01/1998,29/10/2004,M,SABUESO ESPAÑOL,LUJO Y COMPAÑIA,HUESCA,JACA
724098100671218,27/10/2004,27/10/2004,H,HUSKY SIBERIANO - SIBERIAN HUSKY,LUJO Y COMPAÑIA,NAVARRA,ETAYO
977200001647400,20/06/2003,20/06/2003,M,MASTIN ESPAÑOL,LUJO Y COMPAÑIA,BURGOS,CONDADO DE TREVIÑO
985120019251885,22/03/2004,22/03/2004,H,BOUVIER DES FLANDRES - VLAAMSE OEHOND - BOYERO DE FLANDES - FLANDES CATTLEDOG,GUARDA DEFENSA Y UTILIDAD,JAEN,JAÉN
977200001633647,04/01/2004,04/01/2004,H,BICHON FRISE PELO RIZADO (BICHON A POIL FRISE),LUJO Y COMPAÑIA,LA RIOJA,LOGROÑO
985120022093029,02/10/2004,02/10/2004,M,BASSET HOUND - SABUESO BASSET,LUJO Y COMPAÑIA,CANTABRIA,AMPUERO
724098100557832,20/09/2004,20/09/2004,M,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,CAZA,CACERES,CÁCERES
724098100556585,20/09/2004,20/09/2004,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,GUARDA DEFENSA Y UTILIDAD,NAVARRA,ANDOSILLA
985120021057926,31/05/2004,31/05/2004,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,CANTABRIA,AMPUERO
985120021084326,08/06/2004,08/06/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,CACERES,PLASENCIA
724098100614119,23/09/2004,23/09/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,RAMALES DE LA VICTORIA
724098100593708,05/09/2004,05/09/2004,M,COCKER SPANIEL INGLES - ENGLISH COCKER SPANIEL,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100590631,26/07/2004,26/07/2004,M,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,MALAGA,MARBELLA
724098100592712,07/08/2001,27/09/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,CAZA,CANTABRIA,CASTRO-URDIALES
724098100505655,23/09/2004,23/09/2004,H,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,LA RIOJA,EZCARAY
724098100574117,21/07/2004,21/07/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,AVINYONET DEL PENEDÈS
724098100591459,22/09/2004,22/09/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BARCELONA,AVINYONET DEL PENEDÈS
724098100554567,26/04/2004,26/04/2004,H,LABRADOR RETRIEVER - COBRADOR DEL LABRADOR - RETRIEVER DE LABRADOR,GUARDA DEFENSA Y UTILIDAD,MURCIA,ULEA
724098100592474,16/09/2004,16/09/2004,M,SHAR PEI - MINI PEI,LUJO Y COMPAÑIA,CANTABRIA,VALLE DE VILLAVERDE
724098100545057,10/06/1995,10/08/2004,M,MASTIN DEL PIRINEO,LUJO Y COMPAÑIA,CANTABRIA,VALLE DE VILLAVERDE
724098100463218,08/09/2004,08/09/2004,H,SETTER INGLES - ENGLISH SETTER,CAZA,PALENCIA,CASTREJÓN DE LA PEÑA
977200001678313,03/12/2003,03/12/2003,H,BICHON FRISE PELO RIZADO (BICHON A POIL FRISE),LUJO Y COMPAÑIA,NAVARRA,URRAUL BAJO
724098100619020,15/10/2004,15/10/2004,M,GOLDEN RETRIEVER - COBRADOR DORADO,GUARDA DEFENSA Y UTILIDAD,GRANADA,GRANADA
724098100641834,01/01/2001,11/10/2004,H,CHIHUAHUA,LUJO Y COMPAÑIA,MADRID,MADRID
724098100642657,08/10/2004,08/10/2004,H,CANICHE - POODLE,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
724098100636057,17/10/2004,17/10/2004,M,GOLDEN RETRIEVER - COBRADOR DORADO,LUJO Y COMPAÑIA,CANTABRIA,GURIEZO
724098100574572,08/10/2004,08/10/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,MADRID,GALAPAGAR
724098100583343,30/09/2004,30/09/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,LUJO Y COMPAÑIA,BURGOS,OLMEDILLO DE ROA
724098100635353,19/10/2004,19/10/2004,M,FOX TERRIER - SMOOTH (PELO LISO) - SMOOTH FOX TERRIER,LUJO Y COMPAÑIA,BURGOS,BRIVIESCA
985120015615553,23/10/2004,23/10/2004,M,SETTER INGLES - ENGLISH SETTER,CAZA,BURGOS,BELORADO
985120015994471,29/09/2004,29/09/2004,M,YORKSHIRE TERRIER,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
985120016040695,30/09/2004,30/09/2004,H,DACHSHUND - TECKEL (PERRO SALCHICHA) - DACKEL,LUJO Y COMPAÑIA,BURGOS,VALLE DE MENA
724098100614857,14/10/2004,14/10/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CANTABRIA,CASTAÑEDA
724098100618587,09/09/2004,09/09/2004,H,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,TOLEDO,CAZALEGAS
985120021154661,09/10/2004,09/10/2004,M,MESTIZO O CRUCE DE RAZAS NO PELIGROSAS,GUARDA DEFENSA Y UTILIDAD,CORUÑA (A),FERROL
724098100583099,31/10/2004,31/10/2004,H,PASTOR ALEMAN - DEUTSCHER SCHAFERHUND - PASTOR ALSACIANO,LUJO Y COMPAÑIA,CANTABRIA,CASTRO-URDIALES
